cand,date,rcp
Jindal,2014-08-04 00:00:00,2.0
Perry,2014-08-04 00:00:00,4.3
Graham,2014-08-04 00:00:00,
Pataki,2014-08-04 00:00:00,
Trump,2014-08-03 00:00:00,
Cruz,2014-08-03 00:00:00,9.3
Rubio,2014-08-03 00:00:00,5.5
Carson,2014-08-03 00:00:00,
Paul,2014-08-03 00:00:00,10.0
Bush,2014-08-03 00:00:00,13.3
Huckabee,2014-08-03 00:00:00,16.6
Kasich,2014-08-03 00:00:00,3.0
Fiorina,2014-08-03 00:00:00,
Christie,2014-08-03 00:00:00,8.8
Santorum,2014-08-03 00:00:00,5.8
Walker,2014-08-03 00:00:00,6.0
Jindal,2014-08-03 00:00:00,2.0
Perry,2014-08-03 00:00:00,4.3
Graham,2014-08-03 00:00:00,
Pataki,2014-08-03 00:00:00,
Trump,2014-08-02 00:00:00,
Cruz,2014-08-02 00:00:00,9.3
Rubio,2014-08-02 00:00:00,5.5
Carson,2014-08-02 00:00:00,
Paul,2014-08-02 00:00:00,10.0
Bush,2014-08-02 00:00:00,13.3
Huckabee,2014-08-02 00:00:00,16.6
Kasich,2014-08-02 00:00:00,3.0
Fiorina,2014-08-02 00:00:00,
Christie,2014-08-02 00:00:00,8.8
Santorum,2014-08-02 00:00:00,5.8
Walker,2014-08-02 00:00:00,6.0
Jindal,2014-08-02 00:00:00,2.0
Perry,2014-08-02 00:00:00,4.3
Graham,2014-08-02 00:00:00,
Pataki,2014-08-02 00:00:00,
Trump,2014-08-01 00:00:00,
Cruz,2014-08-01 00:00:00,9.3
Rubio,2014-08-01 00:00:00,5.5
Carson,2014-08-01 00:00:00,
Paul,2014-08-01 00:00:00,10.0
Bush,2014-08-01 00:00:00,13.3
Huckabee,2014-08-01 00:00:00,16.6
Kasich,2014-08-01 00:00:00,3.0
Fiorina,2014-08-01 00:00:00,
Christie,2014-08-01 00:00:00,8.8
Santorum,2014-08-01 00:00:00,5.8
Walker,2014-08-01 00:00:00,6.0
Jindal,2014-08-01 00:00:00,2.0
Perry,2014-08-01 00:00:00,4.3
Graham,2014-08-01 00:00:00,
Pataki,2014-08-01 00:00:00,
Trump,2014-07-31 00:00:00,
Cruz,2014-07-31 00:00:00,9.3
Rubio,2014-07-31 00:00:00,5.5
Carson,2014-07-31 00:00:00,
Paul,2014-07-31 00:00:00,10.0
Bush,2014-07-31 00:00:00,13.3
Huckabee,2014-07-31 00:00:00,16.6
Kasich,2014-07-31 00:00:00,3.0
Fiorina,2014-07-31 00:00:00,
Christie,2014-07-31 00:00:00,8.8
Santorum,2014-07-31 00:00:00,5.8
Walker,2014-07-31 00:00:00,6.0
Jindal,2014-07-31 00:00:00,2.0
Perry,2014-07-31 00:00:00,4.3
Graham,2014-07-31 00:00:00,
Pataki,2014-07-31 00:00:00,
Trump,2014-07-30 00:00:00,
Cruz,2014-07-30 00:00:00,9.3
Rubio,2014-07-30 00:00:00,5.5
Carson,2014-07-30 00:00:00,
Paul,2014-07-30 00:00:00,10.0
Bush,2014-07-30 00:00:00,13.3
Huckabee,2014-07-30 00:00:00,16.6
Kasich,2014-07-30 00:00:00,3.0
Fiorina,2014-07-30 00:00:00,
Christie,2014-07-30 00:00:00,8.8
Santorum,2014-07-30 00:00:00,5.8
Walker,2014-07-30 00:00:00,6.0
Jindal,2014-07-30 00:00:00,2.0
Perry,2014-07-30 00:00:00,4.3
Graham,2014-07-30 00:00:00,
Pataki,2014-07-30 00:00:00,
Trump,2014-07-29 00:00:00,
Cruz,2014-07-29 00:00:00,9.3
Rubio,2014-07-29 00:00:00,5.5
Carson,2014-07-29 00:00:00,
Paul,2014-07-29 00:00:00,10.0
Bush,2014-07-29 00:00:00,13.3
Huckabee,2014-07-29 00:00:00,16.6
Kasich,2014-07-29 00:00:00,3.0
Fiorina,2014-07-29 00:00:00,
Christie,2014-07-29 00:00:00,8.8
Santorum,2014-07-29 00:00:00,5.8
Walker,2014-07-29 00:00:00,6.0
Jindal,2014-07-29 00:00:00,2.0
Perry,2014-07-29 00:00:00,4.3
Graham,2014-07-29 00:00:00,
Pataki,2014-07-29 00:00:00,
Trump,2014-07-28 00:00:00,
Cruz,2014-07-28 00:00:00,9.3
Rubio,2014-07-28 00:00:00,5.5
Carson,2014-07-28 00:00:00,
Paul,2014-07-28 00:00:00,10.0
Bush,2014-07-28 00:00:00,13.3
Huckabee,2014-07-28 00:00:00,16.6
Kasich,2014-07-28 00:00:00,3.0
Fiorina,2014-07-28 00:00:00,
Christie,2014-07-28 00:00:00,8.8
Santorum,2014-07-28 00:00:00,5.8
Walker,2014-07-28 00:00:00,6.0
Jindal,2014-07-28 00:00:00,2.0
Perry,2014-07-28 00:00:00,4.3
Graham,2014-07-28 00:00:00,
Pataki,2014-07-28 00:00:00,
Trump,2014-07-27 00:00:00,
Cruz,2014-07-27 00:00:00,9.3
Rubio,2014-07-27 00:00:00,5.5
Carson,2014-07-27 00:00:00,
Paul,2014-07-27 00:00:00,10.0
Bush,2014-07-27 00:00:00,13.3
Huckabee,2014-07-27 00:00:00,16.6
Kasich,2014-07-27 00:00:00,3.0
Fiorina,2014-07-27 00:00:00,
Christie,2014-07-27 00:00:00,8.8
Santorum,2014-07-27 00:00:00,5.8
Walker,2014-07-27 00:00:00,6.0
Jindal,2014-07-27 00:00:00,2.0
Perry,2014-07-27 00:00:00,4.3
Graham,2014-07-27 00:00:00,
Pataki,2014-07-27 00:00:00,
Trump,2014-07-26 00:00:00,
Cruz,2014-07-26 00:00:00,9.3
Rubio,2014-07-26 00:00:00,5.5
Carson,2014-07-26 00:00:00,
Paul,2014-07-26 00:00:00,10.0
Bush,2014-07-26 00:00:00,13.3
Huckabee,2014-07-26 00:00:00,16.6
Kasich,2014-07-26 00:00:00,3.0
Fiorina,2014-07-26 00:00:00,
Christie,2014-07-26 00:00:00,8.8
Santorum,2014-07-26 00:00:00,5.8
Walker,2014-07-26 00:00:00,6.0
Jindal,2014-07-26 00:00:00,2.0
Perry,2014-07-26 00:00:00,4.3
Graham,2014-07-26 00:00:00,
Pataki,2014-07-26 00:00:00,
Trump,2014-07-25 00:00:00,
Cruz,2014-07-25 00:00:00,9.3
Rubio,2014-07-25 00:00:00,5.5
Carson,2014-07-25 00:00:00,
Paul,2014-07-25 00:00:00,10.0
Bush,2014-07-25 00:00:00,13.3
Huckabee,2014-07-25 00:00:00,16.6
Kasich,2014-07-25 00:00:00,3.0
Fiorina,2014-07-25 00:00:00,
Christie,2014-07-25 00:00:00,8.8
Santorum,2014-07-25 00:00:00,5.8
Walker,2014-07-25 00:00:00,6.0
Jindal,2014-07-25 00:00:00,2.0
Perry,2014-07-25 00:00:00,4.3
Graham,2014-07-25 00:00:00,
Pataki,2014-07-25 00:00:00,
Trump,2014-07-24 00:00:00,
Cruz,2014-07-24 00:00:00,9.3
Rubio,2014-07-24 00:00:00,5.5
Carson,2014-07-24 00:00:00,
Paul,2014-07-24 00:00:00,10.0
Bush,2014-07-24 00:00:00,13.3
Huckabee,2014-07-24 00:00:00,16.6
Kasich,2014-07-24 00:00:00,3.0
Fiorina,2014-07-24 00:00:00,
Christie,2014-07-24 00:00:00,8.8
Santorum,2014-07-24 00:00:00,5.8
Walker,2014-07-24 00:00:00,6.0
Jindal,2014-07-24 00:00:00,2.0
Perry,2014-07-24 00:00:00,4.3
Graham,2014-07-24 00:00:00,
Pataki,2014-07-24 00:00:00,
Trump,2014-07-23 00:00:00,
Cruz,2014-07-23 00:00:00,9.3
Rubio,2014-07-23 00:00:00,5.5
Carson,2014-07-23 00:00:00,
Paul,2014-07-23 00:00:00,10.0
Bush,2014-07-23 00:00:00,13.3
Huckabee,2014-07-23 00:00:00,16.6
Kasich,2014-07-23 00:00:00,3.0
Fiorina,2014-07-23 00:00:00,
Christie,2014-07-23 00:00:00,8.8
Santorum,2014-07-23 00:00:00,5.8
Walker,2014-07-23 00:00:00,6.0
Jindal,2014-07-23 00:00:00,2.0
Perry,2014-07-23 00:00:00,4.3
Graham,2014-07-23 00:00:00,
Pataki,2014-07-23 00:00:00,
Trump,2014-07-22 00:00:00,
Cruz,2014-07-22 00:00:00,9.3
Rubio,2014-07-22 00:00:00,5.5
Carson,2014-07-22 00:00:00,
Paul,2014-07-22 00:00:00,10.0
Bush,2014-07-22 00:00:00,13.3
Huckabee,2014-07-22 00:00:00,16.6
Kasich,2014-07-22 00:00:00,3.0
Fiorina,2014-07-22 00:00:00,
Christie,2014-07-22 00:00:00,8.8
Santorum,2014-07-22 00:00:00,5.8
Walker,2014-07-22 00:00:00,6.0
Jindal,2014-07-22 00:00:00,2.0
Perry,2014-07-22 00:00:00,4.3
Graham,2014-07-22 00:00:00,
Pataki,2014-07-22 00:00:00,
Trump,2014-07-21 00:00:00,
Cruz,2014-07-21 00:00:00,9.3
Rubio,2014-07-21 00:00:00,5.5
Carson,2014-07-21 00:00:00,
Paul,2014-07-21 00:00:00,10.0
Bush,2014-07-21 00:00:00,13.3
Huckabee,2014-07-21 00:00:00,16.6
Kasich,2014-07-21 00:00:00,3.0
Fiorina,2014-07-21 00:00:00,
Christie,2014-07-21 00:00:00,8.8
Santorum,2014-07-21 00:00:00,5.8
Walker,2014-07-21 00:00:00,6.0
Jindal,2014-07-21 00:00:00,2.0
Perry,2014-07-21 00:00:00,4.3
Graham,2014-07-21 00:00:00,
Pataki,2014-07-21 00:00:00,
Trump,2014-07-20 00:00:00,
Cruz,2014-07-20 00:00:00,9.3
Rubio,2014-07-20 00:00:00,5.5
Carson,2014-07-20 00:00:00,
Paul,2014-07-20 00:00:00,10.0
Bush,2014-07-20 00:00:00,13.3
Huckabee,2014-07-20 00:00:00,16.6
Kasich,2014-07-20 00:00:00,3.0
Fiorina,2014-07-20 00:00:00,
Christie,2014-07-20 00:00:00,8.8
Santorum,2014-07-20 00:00:00,5.8
Walker,2014-07-20 00:00:00,6.0
Jindal,2014-07-20 00:00:00,2.0
Perry,2014-07-20 00:00:00,4.3
Graham,2014-07-20 00:00:00,
Pataki,2014-07-20 00:00:00,
Trump,2014-07-19 00:00:00,
Cruz,2014-07-19 00:00:00,9.3
Rubio,2014-07-19 00:00:00,5.5
Carson,2014-07-19 00:00:00,
Paul,2014-07-19 00:00:00,10.0
Bush,2014-07-19 00:00:00,13.3
Huckabee,2014-07-19 00:00:00,16.6
Kasich,2014-07-19 00:00:00,3.0
Fiorina,2014-07-19 00:00:00,
Christie,2014-07-19 00:00:00,8.8
Santorum,2014-07-19 00:00:00,5.8
Walker,2014-07-19 00:00:00,6.0
Jindal,2014-07-19 00:00:00,2.0
Perry,2014-07-19 00:00:00,4.3
Graham,2014-07-19 00:00:00,
Pataki,2014-07-19 00:00:00,
Trump,2014-07-18 00:00:00,
Cruz,2014-07-18 00:00:00,9.3
Rubio,2014-07-18 00:00:00,5.5
Carson,2014-07-18 00:00:00,
Paul,2014-07-18 00:00:00,10.0
Bush,2014-07-18 00:00:00,13.3
Huckabee,2014-07-18 00:00:00,16.6
Kasich,2014-07-18 00:00:00,3.0
Fiorina,2014-07-18 00:00:00,
Christie,2014-07-18 00:00:00,8.8
Santorum,2014-07-18 00:00:00,5.8
Walker,2014-07-18 00:00:00,6.0
Jindal,2014-07-18 00:00:00,2.0
Perry,2014-07-18 00:00:00,4.3
Graham,2014-07-18 00:00:00,
Pataki,2014-07-18 00:00:00,
Trump,2014-07-17 00:00:00,
Cruz,2014-07-17 00:00:00,9.3
Rubio,2014-07-17 00:00:00,5.5
Carson,2014-07-17 00:00:00,
Paul,2014-07-17 00:00:00,10.0
Bush,2014-07-17 00:00:00,13.3
Huckabee,2014-07-17 00:00:00,16.6
Kasich,2014-07-17 00:00:00,3.0
Fiorina,2014-07-17 00:00:00,
Christie,2014-07-17 00:00:00,8.8
Santorum,2014-07-17 00:00:00,5.8
Walker,2014-07-17 00:00:00,6.0
Jindal,2014-07-17 00:00:00,2.0
Perry,2014-07-17 00:00:00,4.3
Graham,2014-07-17 00:00:00,
Pataki,2014-07-17 00:00:00,
Trump,2014-07-16 00:00:00,
Cruz,2014-07-16 00:00:00,9.8
Rubio,2014-07-16 00:00:00,5.2
Carson,2014-07-16 00:00:00,
Paul,2014-07-16 00:00:00,9.6
Bush,2014-07-16 00:00:00,13.6
Huckabee,2014-07-16 00:00:00,16.6
Kasich,2014-07-16 00:00:00,3.0
Fiorina,2014-07-16 00:00:00,
Christie,2014-07-16 00:00:00,9.0
Santorum,2014-07-16 00:00:00,4.7
Walker,2014-07-16 00:00:00,6.2
Jindal,2014-07-16 00:00:00,3.0
Perry,2014-07-16 00:00:00,3.0
Graham,2014-07-16 00:00:00,
Pataki,2014-07-16 00:00:00,
Trump,2014-07-15 00:00:00,
Cruz,2014-07-15 00:00:00,9.8
Rubio,2014-07-15 00:00:00,5.2
Carson,2014-07-15 00:00:00,
Paul,2014-07-15 00:00:00,9.6
Bush,2014-07-15 00:00:00,13.6
Huckabee,2014-07-15 00:00:00,16.6
Kasich,2014-07-15 00:00:00,3.0
Fiorina,2014-07-15 00:00:00,
Christie,2014-07-15 00:00:00,9.0
Santorum,2014-07-15 00:00:00,4.7
Walker,2014-07-15 00:00:00,6.2
Jindal,2014-07-15 00:00:00,3.0
Perry,2014-07-15 00:00:00,3.0
Graham,2014-07-15 00:00:00,
Pataki,2014-07-15 00:00:00,
Trump,2014-07-14 00:00:00,
Cruz,2014-07-14 00:00:00,9.8
Rubio,2014-07-14 00:00:00,5.2
Carson,2014-07-14 00:00:00,
Paul,2014-07-14 00:00:00,9.6
Bush,2014-07-14 00:00:00,13.6
Huckabee,2014-07-14 00:00:00,16.6
Kasich,2014-07-14 00:00:00,3.0
Fiorina,2014-07-14 00:00:00,
Christie,2014-07-14 00:00:00,9.0
Santorum,2014-07-14 00:00:00,4.7
Walker,2014-07-14 00:00:00,6.2
Jindal,2014-07-14 00:00:00,3.0
Perry,2014-07-14 00:00:00,3.0
Graham,2014-07-14 00:00:00,
Pataki,2014-07-14 00:00:00,
Trump,2014-07-13 00:00:00,
Cruz,2014-07-13 00:00:00,9.8
Rubio,2014-07-13 00:00:00,5.2
Carson,2014-07-13 00:00:00,
Paul,2014-07-13 00:00:00,9.6
Bush,2014-07-13 00:00:00,13.6
Huckabee,2014-07-13 00:00:00,16.6
Kasich,2014-07-13 00:00:00,3.0
Fiorina,2014-07-13 00:00:00,
Christie,2014-07-13 00:00:00,9.0
Santorum,2014-07-13 00:00:00,4.7
Walker,2014-07-13 00:00:00,6.2
Jindal,2014-07-13 00:00:00,3.0
Perry,2014-07-13 00:00:00,3.0
Graham,2014-07-13 00:00:00,
Pataki,2014-07-13 00:00:00,
Trump,2014-07-12 00:00:00,
Cruz,2014-07-12 00:00:00,9.8
Rubio,2014-07-12 00:00:00,5.2
Carson,2014-07-12 00:00:00,
Paul,2014-07-12 00:00:00,9.6
Bush,2014-07-12 00:00:00,13.6
Huckabee,2014-07-12 00:00:00,16.6
Kasich,2014-07-12 00:00:00,3.0
Fiorina,2014-07-12 00:00:00,
Christie,2014-07-12 00:00:00,9.0
Santorum,2014-07-12 00:00:00,4.7
Walker,2014-07-12 00:00:00,6.2
Jindal,2014-07-12 00:00:00,3.0
Perry,2014-07-12 00:00:00,3.0
Graham,2014-07-12 00:00:00,
Pataki,2014-07-12 00:00:00,
Trump,2014-07-11 00:00:00,
Cruz,2014-07-11 00:00:00,9.8
Rubio,2014-07-11 00:00:00,5.2
Carson,2014-07-11 00:00:00,
Paul,2014-07-11 00:00:00,9.6
Bush,2014-07-11 00:00:00,13.6
Huckabee,2014-07-11 00:00:00,16.6
Kasich,2014-07-11 00:00:00,3.0
Fiorina,2014-07-11 00:00:00,
Christie,2014-07-11 00:00:00,9.0
Santorum,2014-07-11 00:00:00,4.7
Walker,2014-07-11 00:00:00,6.2
Jindal,2014-07-11 00:00:00,3.0
Perry,2014-07-11 00:00:00,3.0
Graham,2014-07-11 00:00:00,
Pataki,2014-07-11 00:00:00,
Trump,2014-07-10 00:00:00,
Cruz,2014-07-10 00:00:00,9.8
Rubio,2014-07-10 00:00:00,5.2
Carson,2014-07-10 00:00:00,
Paul,2014-07-10 00:00:00,9.6
Bush,2014-07-10 00:00:00,13.6
Huckabee,2014-07-10 00:00:00,16.6
Kasich,2014-07-10 00:00:00,3.0
Fiorina,2014-07-10 00:00:00,
Christie,2014-07-10 00:00:00,9.0
Santorum,2014-07-10 00:00:00,4.7
Walker,2014-07-10 00:00:00,6.2
Jindal,2014-07-10 00:00:00,3.0
Perry,2014-07-10 00:00:00,3.0
Graham,2014-07-10 00:00:00,
Pataki,2014-07-10 00:00:00,
Trump,2014-07-09 00:00:00,
Cruz,2014-07-09 00:00:00,9.8
Rubio,2014-07-09 00:00:00,5.2
Carson,2014-07-09 00:00:00,
Paul,2014-07-09 00:00:00,9.6
Bush,2014-07-09 00:00:00,13.6
Huckabee,2014-07-09 00:00:00,16.6
Kasich,2014-07-09 00:00:00,3.0
Fiorina,2014-07-09 00:00:00,
Christie,2014-07-09 00:00:00,9.0
Santorum,2014-07-09 00:00:00,4.7
Walker,2014-07-09 00:00:00,6.2
Jindal,2014-07-09 00:00:00,3.0
Perry,2014-07-09 00:00:00,3.0
Graham,2014-07-09 00:00:00,
Pataki,2014-07-09 00:00:00,
Trump,2014-07-08 00:00:00,
Cruz,2014-07-08 00:00:00,9.8
Rubio,2014-07-08 00:00:00,5.2
Carson,2014-07-08 00:00:00,
Paul,2014-07-08 00:00:00,9.6
Bush,2014-07-08 00:00:00,13.6
Huckabee,2014-07-08 00:00:00,16.6
Kasich,2014-07-08 00:00:00,3.0
Fiorina,2014-07-08 00:00:00,
Christie,2014-07-08 00:00:00,9.0
Santorum,2014-07-08 00:00:00,4.7
Walker,2014-07-08 00:00:00,6.2
Jindal,2014-07-08 00:00:00,3.0
Perry,2014-07-08 00:00:00,3.0
Graham,2014-07-08 00:00:00,
Pataki,2014-07-08 00:00:00,
Trump,2014-07-07 00:00:00,
Cruz,2014-07-07 00:00:00,9.8
Rubio,2014-07-07 00:00:00,5.2
Carson,2014-07-07 00:00:00,
Paul,2014-07-07 00:00:00,9.6
Bush,2014-07-07 00:00:00,13.6
Huckabee,2014-07-07 00:00:00,16.6
Kasich,2014-07-07 00:00:00,3.0
Fiorina,2014-07-07 00:00:00,
Christie,2014-07-07 00:00:00,9.0
Santorum,2014-07-07 00:00:00,4.7
Walker,2014-07-07 00:00:00,6.2
Jindal,2014-07-07 00:00:00,3.0
Perry,2014-07-07 00:00:00,3.0
Graham,2014-07-07 00:00:00,
Pataki,2014-07-07 00:00:00,
Trump,2014-07-06 00:00:00,
Cruz,2014-07-06 00:00:00,9.8
Rubio,2014-07-06 00:00:00,5.2
Carson,2014-07-06 00:00:00,
Paul,2014-07-06 00:00:00,9.6
Bush,2014-07-06 00:00:00,13.6
Huckabee,2014-07-06 00:00:00,16.6
Kasich,2014-07-06 00:00:00,3.0
Fiorina,2014-07-06 00:00:00,
Christie,2014-07-06 00:00:00,9.0
Santorum,2014-07-06 00:00:00,4.7
Walker,2014-07-06 00:00:00,6.2
Jindal,2014-07-06 00:00:00,3.0
Perry,2014-07-06 00:00:00,3.0
Graham,2014-07-06 00:00:00,
Pataki,2014-07-06 00:00:00,
Trump,2014-07-05 00:00:00,
Cruz,2014-07-05 00:00:00,9.8
Rubio,2014-07-05 00:00:00,5.2
Carson,2014-07-05 00:00:00,
Paul,2014-07-05 00:00:00,9.6
Bush,2014-07-05 00:00:00,13.6
Huckabee,2014-07-05 00:00:00,16.6
Kasich,2014-07-05 00:00:00,3.0
Fiorina,2014-07-05 00:00:00,
Christie,2014-07-05 00:00:00,9.0
Santorum,2014-07-05 00:00:00,4.7
Walker,2014-07-05 00:00:00,6.2
Jindal,2014-07-05 00:00:00,3.0
Perry,2014-07-05 00:00:00,3.0
Graham,2014-07-05 00:00:00,
Pataki,2014-07-05 00:00:00,
Trump,2014-07-04 00:00:00,
Cruz,2014-07-04 00:00:00,9.8
Rubio,2014-07-04 00:00:00,5.2
Carson,2014-07-04 00:00:00,
Paul,2014-07-04 00:00:00,9.6
Bush,2014-07-04 00:00:00,13.6
Huckabee,2014-07-04 00:00:00,16.6
Kasich,2014-07-04 00:00:00,3.0
Fiorina,2014-07-04 00:00:00,
Christie,2014-07-04 00:00:00,9.0
Santorum,2014-07-04 00:00:00,4.7
Walker,2014-07-04 00:00:00,6.2
Jindal,2014-07-04 00:00:00,3.0
Perry,2014-07-04 00:00:00,3.0
Graham,2014-07-04 00:00:00,
Pataki,2014-07-04 00:00:00,
Trump,2014-07-03 00:00:00,
Cruz,2014-07-03 00:00:00,9.8
Rubio,2014-07-03 00:00:00,5.2
Carson,2014-07-03 00:00:00,
Paul,2014-07-03 00:00:00,9.6
Bush,2014-07-03 00:00:00,13.6
Huckabee,2014-07-03 00:00:00,16.6
Kasich,2014-07-03 00:00:00,3.0
Fiorina,2014-07-03 00:00:00,
Christie,2014-07-03 00:00:00,9.0
Santorum,2014-07-03 00:00:00,4.7
Walker,2014-07-03 00:00:00,6.2
Jindal,2014-07-03 00:00:00,3.0
Perry,2014-07-03 00:00:00,3.0
Graham,2014-07-03 00:00:00,
Pataki,2014-07-03 00:00:00,
Trump,2014-07-02 00:00:00,
Cruz,2014-07-02 00:00:00,9.8
Rubio,2014-07-02 00:00:00,5.2
Carson,2014-07-02 00:00:00,
Paul,2014-07-02 00:00:00,9.6
Bush,2014-07-02 00:00:00,13.6
Huckabee,2014-07-02 00:00:00,16.6
Kasich,2014-07-02 00:00:00,3.0
Fiorina,2014-07-02 00:00:00,
Christie,2014-07-02 00:00:00,9.0
Santorum,2014-07-02 00:00:00,4.7
Walker,2014-07-02 00:00:00,6.2
Jindal,2014-07-02 00:00:00,3.0
Perry,2014-07-02 00:00:00,3.0
Graham,2014-07-02 00:00:00,
Pataki,2014-07-02 00:00:00,
Trump,2014-07-01 00:00:00,
Cruz,2014-07-01 00:00:00,9.8
Rubio,2014-07-01 00:00:00,5.2
Carson,2014-07-01 00:00:00,
Paul,2014-07-01 00:00:00,9.6
Bush,2014-07-01 00:00:00,13.6
Huckabee,2014-07-01 00:00:00,16.6
Kasich,2014-07-01 00:00:00,3.0
Fiorina,2014-07-01 00:00:00,
Christie,2014-07-01 00:00:00,9.0
Santorum,2014-07-01 00:00:00,4.7
Walker,2014-07-01 00:00:00,6.2
Jindal,2014-07-01 00:00:00,3.0
Perry,2014-07-01 00:00:00,3.0
Graham,2014-07-01 00:00:00,
Pataki,2014-07-01 00:00:00,
Trump,2014-06-30 00:00:00,
Cruz,2014-06-30 00:00:00,9.8
Rubio,2014-06-30 00:00:00,5.2
Carson,2014-06-30 00:00:00,
Paul,2014-06-30 00:00:00,9.6
Bush,2014-06-30 00:00:00,13.6
Huckabee,2014-06-30 00:00:00,16.6
Kasich,2014-06-30 00:00:00,3.0
Fiorina,2014-06-30 00:00:00,
Christie,2014-06-30 00:00:00,9.0
Santorum,2014-06-30 00:00:00,4.7
Walker,2014-06-30 00:00:00,6.2
Jindal,2014-06-30 00:00:00,3.0
Perry,2014-06-30 00:00:00,3.0
Graham,2014-06-30 00:00:00,
Pataki,2014-06-30 00:00:00,
Trump,2014-06-29 00:00:00,
Cruz,2014-06-29 00:00:00,9.8
Rubio,2014-06-29 00:00:00,5.2
Carson,2014-06-29 00:00:00,
Paul,2014-06-29 00:00:00,9.6
Bush,2014-06-29 00:00:00,13.6
Huckabee,2014-06-29 00:00:00,16.6
Kasich,2014-06-29 00:00:00,3.0
Fiorina,2014-06-29 00:00:00,
Christie,2014-06-29 00:00:00,9.0
Santorum,2014-06-29 00:00:00,4.7
Walker,2014-06-29 00:00:00,6.2
Jindal,2014-06-29 00:00:00,3.0
Perry,2014-06-29 00:00:00,3.0
Graham,2014-06-29 00:00:00,
Pataki,2014-06-29 00:00:00,
Trump,2014-06-28 00:00:00,
Cruz,2014-06-28 00:00:00,9.8
Rubio,2014-06-28 00:00:00,5.2
Carson,2014-06-28 00:00:00,
Paul,2014-06-28 00:00:00,9.6
Bush,2014-06-28 00:00:00,13.6
Huckabee,2014-06-28 00:00:00,16.6
Kasich,2014-06-28 00:00:00,3.0
Fiorina,2014-06-28 00:00:00,
Christie,2014-06-28 00:00:00,9.0
Santorum,2014-06-28 00:00:00,4.7
Walker,2014-06-28 00:00:00,6.2
Jindal,2014-06-28 00:00:00,3.0
Perry,2014-06-28 00:00:00,3.0
Graham,2014-06-28 00:00:00,
Pataki,2014-06-28 00:00:00,
Trump,2014-06-27 00:00:00,
Cruz,2014-06-27 00:00:00,9.8
Rubio,2014-06-27 00:00:00,5.2
Carson,2014-06-27 00:00:00,
Paul,2014-06-27 00:00:00,9.6
Bush,2014-06-27 00:00:00,13.6
Huckabee,2014-06-27 00:00:00,16.6
Kasich,2014-06-27 00:00:00,3.0
Fiorina,2014-06-27 00:00:00,
Christie,2014-06-27 00:00:00,9.0
Santorum,2014-06-27 00:00:00,4.7
Walker,2014-06-27 00:00:00,6.2
Jindal,2014-06-27 00:00:00,3.0
Perry,2014-06-27 00:00:00,3.0
Graham,2014-06-27 00:00:00,
Pataki,2014-06-27 00:00:00,
Trump,2014-06-26 00:00:00,
Cruz,2014-06-26 00:00:00,9.8
Rubio,2014-06-26 00:00:00,5.2
Carson,2014-06-26 00:00:00,
Paul,2014-06-26 00:00:00,9.6
Bush,2014-06-26 00:00:00,13.6
Huckabee,2014-06-26 00:00:00,16.6
Kasich,2014-06-26 00:00:00,3.0
Fiorina,2014-06-26 00:00:00,
Christie,2014-06-26 00:00:00,9.0
Santorum,2014-06-26 00:00:00,4.7
Walker,2014-06-26 00:00:00,6.2
Jindal,2014-06-26 00:00:00,3.0
Perry,2014-06-26 00:00:00,3.0
Graham,2014-06-26 00:00:00,
Pataki,2014-06-26 00:00:00,
Trump,2014-06-25 00:00:00,
Cruz,2014-06-25 00:00:00,9.8
Rubio,2014-06-25 00:00:00,5.2
Carson,2014-06-25 00:00:00,
Paul,2014-06-25 00:00:00,9.6
Bush,2014-06-25 00:00:00,13.6
Huckabee,2014-06-25 00:00:00,16.6
Kasich,2014-06-25 00:00:00,3.0
Fiorina,2014-06-25 00:00:00,
Christie,2014-06-25 00:00:00,9.0
Santorum,2014-06-25 00:00:00,4.7
Walker,2014-06-25 00:00:00,6.2
Jindal,2014-06-25 00:00:00,3.0
Perry,2014-06-25 00:00:00,3.0
Graham,2014-06-25 00:00:00,
Pataki,2014-06-25 00:00:00,
Trump,2014-06-24 00:00:00,
Cruz,2014-06-24 00:00:00,9.8
Rubio,2014-06-24 00:00:00,5.2
Carson,2014-06-24 00:00:00,
Paul,2014-06-24 00:00:00,9.6
Bush,2014-06-24 00:00:00,13.6
Huckabee,2014-06-24 00:00:00,16.6
Kasich,2014-06-24 00:00:00,3.0
Fiorina,2014-06-24 00:00:00,
Christie,2014-06-24 00:00:00,9.0
Santorum,2014-06-24 00:00:00,4.7
Walker,2014-06-24 00:00:00,6.2
Jindal,2014-06-24 00:00:00,3.0
Perry,2014-06-24 00:00:00,3.0
Graham,2014-06-24 00:00:00,
Pataki,2014-06-24 00:00:00,
Trump,2014-06-23 00:00:00,
Cruz,2014-06-23 00:00:00,9.8
Rubio,2014-06-23 00:00:00,5.2
Carson,2014-06-23 00:00:00,
Paul,2014-06-23 00:00:00,9.6
Bush,2014-06-23 00:00:00,13.6
Huckabee,2014-06-23 00:00:00,16.6
Kasich,2014-06-23 00:00:00,3.0
Fiorina,2014-06-23 00:00:00,
Christie,2014-06-23 00:00:00,9.0
Santorum,2014-06-23 00:00:00,4.7
Walker,2014-06-23 00:00:00,6.2
Jindal,2014-06-23 00:00:00,3.0
Perry,2014-06-23 00:00:00,3.0
Graham,2014-06-23 00:00:00,
Pataki,2014-06-23 00:00:00,
